path,energi0,homogenitas0,entropy0,contras0,dissimilarity0,ASM0,correlation0,energi45,homogenitas45,entropy45,contras45,dissimilarity45,ASM45,correlation45,energi90,homogenitas90,entropy90,contras90,dissimilarity90,ASM90,correlation90,energi135,homogenitas135,entropy135,contras135,dissimilarity135,ASM135,correlation135,labels
Ayrshirecattle55,0.00021967694530517228,0.1663241315526676,13.26225261265205,715816961.000145,5592320.999998558,0.00021967694530517228,0.9753854071424823,0.00017521287517810802,0.1316843304651971,13.563798728142645,715816961.0000863,5592320.999999609,0.00017521287517810802,0.9660377482927406,0.00027081546334482343,0.19326082581552181,12.913608600072898,715816961.0000901,5592320.999999473,0.00027081546334482343,0.9871135139541398,0.00017220033334963743,0.1302741579311197,13.600368165419212,715816961.000095,5592321.000000445,0.00017220033334963743,0.9639130503205937,data/Ayrshire_cattle
Ayrshirecattle56,0.0005807644587291622,0.3147961567654631,12.300675509444247,715816960.9999242,5592321.000000337,0.0005807644587291622,0.9800573882971475,0.00037602857829373135,0.23497645539426076,12.826120178304427,715816960.9998426,5592320.999999597,0.00037602857829373135,0.9654567338011187,0.0005232532345176016,0.2926625216993636,12.44850538031654,715816960.9999391,5592321.000000479,0.0005232532345176016,0.9786828023999962,0.00037259826934789173,0.23231836266368816,12.860870468902082,715816960.9998536,5592321.000000336,0.00037259826934789173,0.964040936426842,data/Ayrshire_cattle
Ayrshirecattle59,0.0004678174663970971,0.21649308971705267,13.348357490738508,715816961.0000474,5592320.999999643,0.0004678174663970971,0.9440603376253673,0.00034284894733110807,0.17865207267938357,13.661062146246183,715816960.9999654,5592320.999998813,0.00034284894733110807,0.9167169324603565,0.0004844730467268763,0.22788135679445257,13.272112864134604,715816960.9999393,5592321.000000243,0.0004844730467268763,0.9479239508489892,0.00034055336447866595,0.18035963517579084,13.650307352867712,715816960.9999776,5592320.9999983795,0.00034055336447866595,0.9147693412483209,data/Ayrshire_cattle
Ayrshirecattle5_c,0.0002322084100768769,0.1913334562010075,12.791676149926076,715816961.0000807,5592321.000000722,0.0002322084100768769,0.959806477462801,0.0001752165528513277,0.1466554641928338,13.117683233231647,715816961.0000918,5592321.0000006575,0.0001752165528513277,0.9438520984140442,0.00025546891773467077,0.20110971662514787,12.512231719251329,715816961.0000738,5592320.9999992885,0.00025546891773467077,0.9769868424765146,0.00017903450092759284,0.1471439756127494,13.078883306096714,715816961.0000856,5592320.999999315,0.00017903450092759284,0.9457284990425217,data/Ayrshire_cattle
Ayrshirecattle6,0.0021001630647773735,0.3570138672722143,11.75179695527508,715816961.0000215,5592321.000000039,0.0021001630647773735,0.9681509631295776,0.0012845560385273246,0.2789464439835241,12.236223253979736,715816960.9999361,5592321.000000575,0.0012845560385273246,0.9511670207592223,0.0018003200557602489,0.3597555755653579,11.671997579625623,715816961.0000238,5592320.9999990035,0.0018003200557602489,0.9794641793994676,0.0012644705451082018,0.2726856756885955,12.267068851472146,715816960.9999237,5592320.999999591,0.0012644705451082018,0.9528018236164854,data/Ayrshire_cattle
Ayrshirecattle62,0.0008723441537728167,0.27182610859498096,12.56613477273079,715816960.9999083,5592321.000000419,0.0008723441537728167,0.9650119255128606,0.0007148656090381628,0.2103808206434626,12.908725636368143,715816960.999827,5592321.000001146,0.0007148656090381628,0.957293285572684,0.0009090821075222731,0.27365554231165207,12.326440138314242,715816960.99985,5592320.999999237,0.0009090821075222731,0.9859708033051995,0.0007047237595484441,0.2031261870604953,12.993394331539376,715816960.9998372,5592320.999998685,0.0007047237595484441,0.9522247278828985,data/Ayrshire_cattle
Ayrshirecattle63,0.0024195534354191396,0.16442066997449162,12.385994203435402,715816961.0000283,5592320.999999496,0.0024195534354191396,0.9526376281632636,0.0014923014832258523,0.117676584553857,12.644543959993024,715816960.9999328,5592321.000000598,0.0014923014832258523,0.9292582923919105,0.0030902011692443927,0.20486961268851944,12.119986643476867,715816960.999999,5592320.99999909,0.0030902011692443927,0.9659331020617627,0.001502199728040726,0.11917448489436301,12.638273411847809,715816960.9999616,5592321.00000005,0.001502199728040726,0.9285410137676539,data/Ayrshire_cattle
Ayrshirecattle64,0.00031237238245195227,0.24781990625704442,12.424881814565957,715816960.9999036,5592320.999999325,0.00031237238245195227,0.9808967946480788,0.000222377338861923,0.17583141353862713,12.832383850557294,715816961.0000234,5592321.000000527,0.000222377338861923,0.972930809379113,0.0003191793693783191,0.2372086524516916,12.258697893697441,715816961.000056,5592320.999999897,0.0003191793693783191,0.990005960954736,0.00022404865439296312,0.1787402269776537,12.80179761295571,715816961.0000116,5592320.999998969,0.00022404865439296312,0.9750448419592277,data/Ayrshire_cattle
Ayrshirecattle67,0.00021756179410123235,0.1648733927165605,13.693391881158487,715816961.0001141,5592321.000001319,0.00021756179410123235,0.9315552203977499,0.00014900979035716158,0.12198001177025501,14.07111308011701,715816961.0000852,5592320.999999472,0.00014900979035716158,0.893141358000607,0.00021856039665067028,0.1690093671473128,13.650539788165519,715816961.0001574,5592320.999998621,0.00021856039665067028,0.9333373547920126,0.00014512312194375572,0.11984888091250756,14.121623414351875,715816961.0001379,5592320.999999664,0.00014512312194375572,0.8800311342311734,data/Ayrshire_cattle
Ayrshirecattle69,0.0003102090958706826,0.17605993317248342,12.330548406110877,715816960.9999553,5592320.99999974,0.0003102090958706826,0.9436859391670624,0.00024250922487251665,0.13352343187259766,12.627162508708619,715816961.000025,5592321.000000979,0.00024250922487251665,0.9187249351995516,0.00035325841582278637,0.19165339903300094,12.100017631297817,715816960.9999688,5592321.000000178,0.00035325841582278637,0.9634997303755913,0.00024628617770811316,0.13712080240404795,12.610177875466054,715816961.0000222,5592321.0000006445,0.00024628617770811316,0.9229642877556427,data/Ayrshire_cattle
Ayrshirecattle6_c,0.002109740794403128,0.35904396169026165,11.755991260842857,715816961.000097,5592321.000000937,0.002109740794403128,0.9681808822442254,0.0012332297025220468,0.2712883244202122,12.276867186275542,715816961.0000017,5592320.999999935,0.0012332297025220468,0.9528162771987495,0.0017375378127558647,0.35928391993876346,11.682317094283727,715816961.0000921,5592320.9999990575,0.0017375378127558647,0.9794388757724839,0.0012529550822846813,0.2775562046853866,12.250876283012094,715816960.9999927,5592320.999998349,0.0012529550822846813,0.9512005283864685,data/Ayrshire_cattle
Ayrshirecattle7,0.0006545033393685397,0.27322099739612066,12.745442226564611,715816960.9998299,5592320.999999861,0.0006545033393685397,0.9702908601430534,0.00042775860620790563,0.2153879112595639,13.075445246463806,715816960.9996388,5592321.000001295,0.00042775860620790563,0.9607613175062528,0.0005400696131691155,0.262930670072068,12.590486538021166,715816960.9999182,5592321.000000263,0.0005400696131691155,0.9839375218668525,0.0004172590307197256,0.21321157552132042,13.046243269294965,715816960.9997416,5592320.999999985,0.0004172590307197256,0.96472552916271,data/Ayrshire_cattle
Ayrshirecattle70,0.0005052533084640054,0.33418176701650737,12.045004035339534,600490101.0000296,4901961.000000047,0.0005052533084640054,0.9600696075735546,0.00037136918137672394,0.2616020095358921,12.386205128056504,600490100.9999328,4901960.99999914,0.00037136918137672394,0.9503569909333781,0.0005445614130104102,0.3410214006038211,11.71532764735208,600490101.0000223,4901961.000000396,0.0005445614130104102,0.9881076595782473,0.00035503590772355194,0.2516397301099044,12.40788130528667,600490100.9999243,4901960.999999729,0.00035503590772355194,0.9558513166642048,data/Ayrshire_cattle
Ayrshirecattle72,0.018930580253803144,0.3013598076668199,11.785717861742222,715816960.999873,5592321.000000576,0.018930580253803144,0.9736210678724059,0.017682691896082472,0.2682973644884178,12.034550198558204,715816960.9998294,5592321.00000029,0.017682691896082472,0.9599631133420257,0.019381526088481538,0.3174899052216909,11.635314285164885,715816960.9997827,5592321.000001297,0.019381526088481538,0.9790266463326374,0.01770136462116496,0.27104660450825135,12.02558410827669,715816960.9998146,5592321.000000364,0.01770136462116496,0.961101367849335,data/Ayrshire_cattle
Ayrshirecattle79,0.0009982444614572484,0.35065568883945486,12.3248735871121,715816960.9998629,5592321.000000233,0.0009982444614572484,0.9808364170105427,0.0006909295778078459,0.2707908048132537,12.656490253193533,715816960.9998907,5592320.999999765,0.0006909295778078459,0.9759576809699709,0.0009446949000683778,0.34024688415005944,12.140844155775936,715816960.9999275,5592320.999999956,0.0009446949000683778,0.9885717881214261,0.0006823697047110704,0.26992431176889353,12.730156268130099,715816960.9998916,5592320.999999673,0.0006823697047110704,0.9711351500534329,data/Ayrshire_cattle
Ayrshirecattle7_c,0.000679952593515473,0.27757892062948203,12.730305209105,715816960.9997954,5592320.999999135,0.000679952593515473,0.9701095719918796,0.0004271393116930134,0.2164793511093807,13.034876684054176,715816961.0003128,5592321.000000005,0.0004271393116930134,0.9646217102135415,0.0005587605258279692,0.2673661283304812,12.57769011103177,715816960.9998702,5592320.999999944,0.0005587605258279692,0.9839031633053671,0.0004370512186420094,0.21822844075786405,13.065215339125956,715816961.0002537,5592321.000000415,0.0004370512186420094,0.9606317873241714,data/Ayrshire_cattle
Ayrshirecattle8,0.00022217044091761624,0.16297922278564483,13.505623201935876,715816960.9999249,5592320.999998083,0.00022217044091761624,0.964641963500209,0.00016832082180440178,0.12852713490993845,13.813324176802972,715816960.9999318,5592320.999998789,0.00016832082180440178,0.9469123800550822,0.00024098345472721544,0.17338833781681517,13.354996942084407,715816960.9999417,5592321.000000009,0.00024098345472721544,0.9737621116756673,0.0001663650324798694,0.12874489645610332,13.81254160581586,715816960.9999373,5592320.99999877,0.0001663650324798694,0.9488421870735656,data/Ayrshire_cattle
Ayrshirecattle82,0.15369691414959186,0.48279155860084527,9.042890702068208,715816960.9998616,5592320.9999981,0.15369691414959186,0.9768726452645133,0.14952941023579344,0.46348337519869387,9.196435158111644,715816961.0001694,5592320.999999582,0.14952941023579344,0.9702105160292658,0.15631215205627452,0.5032818033631362,8.819740601082398,715816960.9998214,5592321.000000866,0.15631215205627452,0.9872644120354273,0.14951917106057191,0.4611081848172881,9.23861499590182,715816961.0001991,5592320.999999291,0.14951917106057191,0.9665666991082491,data/Ayrshire_cattle
Ayrshirecattle83,0.0009982444614572484,0.35065568883945486,12.3248735871121,715816960.9998629,5592321.000000233,0.0009982444614572484,0.9808364170105427,0.0006909295778078459,0.2707908048132537,12.656490253193533,715816960.9998907,5592320.999999765,0.0006909295778078459,0.9759576809699709,0.0009446949000683778,0.34024688415005944,12.140844155775936,715816960.9999275,5592320.999999956,0.0009446949000683778,0.9885717881214261,0.0006823697047110704,0.26992431176889353,12.730156268130099,715816960.9998916,5592320.999999673,0.0006823697047110704,0.9711351500534329,data/Ayrshire_cattle
Ayrshirecattle84,0.0008927097736858852,0.22897100398805045,12.509659464277028,715816960.9999368,5592320.999999802,0.0008927097736858852,0.9848643927482084,0.0006900055477021854,0.17688014987514009,12.894489857158954,715816960.9999207,5592320.99999889,0.0006900055477021854,0.9736640437776775,0.0009914528834723175,0.23242513697147857,12.47483288727082,715816960.9999549,5592321.000000501,0.0009914528834723175,0.9848361486503058,0.0006747695851717744,0.17797823916053077,12.937609542223033,715816960.9999142,5592321.00000082,0.0006747695851717744,0.9722331491190666,data/Ayrshire_cattle
Ayrshirecattle85,0.15370367136675492,0.5694320052367003,8.26279916873987,715816961.0000141,5592321.000000709,0.15370367136675492,0.9632034606874011,0.14954731232096843,0.5407846687617927,8.398869525775192,715816960.9999808,5592321.000000321,0.14954731232096843,0.9464888315695191,0.15740082289901736,0.6207951815353572,7.966735636260575,715816960.9999872,5592320.999998706,0.15740082289901736,0.9745452863044712,0.15010524975953574,0.5398747139552373,8.384575913261525,715816960.9999743,5592321.0000000475,0.15010524975953574,0.9478856587089012,data/Ayrshire_cattle
Ayrshirecattle87,0.039830575896557974,0.4667291512790092,8.19685401284035,715816961.0000045,5592321.0000006715,0.039830575896557974,0.975058635409814,0.036165658831985685,0.4127832327572591,8.355657552364056,715816960.9999812,5592320.999999871,0.036165658831985685,0.963609025303632,0.046729129302579324,0.5486054033438778,7.956595571805297,715816960.999899,5592320.999999632,0.046729129302579324,0.9846259811173533,0.036138073330312354,0.4124109123575671,8.356766117646023,715816961.0000557,5592320.999998911,0.036138073330312354,0.9657012812387683,data/Ayrshire_cattle
Ayrshirecattle88,0.0005453335776371557,0.24750977055896817,13.20875616808441,715816961.0000485,5592321.000000485,0.0005453335776371557,0.9605439740664063,0.00044446845270565226,0.21621380314207353,13.434050252482267,715816960.9999255,5592320.9999990845,0.00044446845270565226,0.9475950560353705,0.0007862026601961325,0.31420376219807394,12.710015067613933,715816961.0000181,5592321.000000658,0.0007862026601961325,0.9804453037320875,0.0004492721403155629,0.2169603916408889,13.412041273879266,715816960.9999089,5592320.9999995185,0.0004492721403155629,0.9509057120185505,data/Ayrshire_cattle
Ayrshirecattle8_c,0.00022286303145083338,0.16185080956563658,13.511589749820308,715816960.9999008,5592321.000000594,0.00022286303145083338,0.9644531108977995,0.00016690933646734883,0.12743652557756044,13.819021750927208,715816960.999915,5592320.999999436,0.00016690933646734883,0.948332413968201,0.00024408179585584859,0.17324758073937152,13.358123424733957,715816960.9999475,5592320.9999993425,0.00024408179585584859,0.9734530038060337,0.000169306614814809,0.1283912237518191,13.816146173673497,715816960.999927,5592320.999999869,0.000169306614814809,0.946597869128066,data/Ayrshire_cattle
Ayrshirecattle9,0.00011910736734480336,0.12972316671904746,13.606292090100494,715816960.9998859,5592321.000000345,0.00011910736734480336,0.9442575890855404,0.00010656334124789706,0.11630604399829743,13.741053230732259,715816961.0002229,5592320.999999787,0.00010656334124789706,0.9345867007659556,0.00016795271892608752,0.1766282381873186,13.090498578416128,715816961.0001034,5592320.999999807,0.00016795271892608752,0.9748762863679021,0.00010194614599376867,0.10904994633054853,13.788408671840532,715816961.0002456,5592321.000000385,0.00010194614599376867,0.9304236292687523,data/Ayrshire_cattle
Ayrshirecattle94,0.003515528718086264,0.3161290243554288,12.169705416223856,715816961.0000182,5592320.99999837,0.003515528718086264,0.9832430083294262,0.003141123350655756,0.25541515403489407,12.547401369727998,715816960.9999498,5592321.000000693,0.003141123350655756,0.9749866660764424,0.0032455232959026285,0.3143702344938759,12.086564327637037,715816960.9999975,5592321.000000493,0.0032455232959026285,0.9896535293318091,0.00313538691102239,0.2500782382325159,12.556691995968611,715816961.0000281,5592320.999999432,0.00313538691102239,0.9775297986636365,data/Ayrshire_cattle
Ayrshirecattle95,0.00015913574887852148,0.11802505592296336,13.36359166980096,715816961.000103,5592321.0000003595,0.00015913574887852148,0.9337280324124372,0.00012064001220812698,0.08773486769513891,13.69742420156746,715816961.0000083,5592320.999999384,0.00012064001220812698,0.8974714332148871,0.00014834054586373652,0.10812563981825446,13.44548243328144,715816961.0001395,5592320.999999465,0.00014834054586373652,0.9289425660413325,0.0001172381661846442,0.08349661010025777,13.743753716648612,715816961.0000145,5592320.999998867,0.0001172381661846442,0.8897657883503747,data/Ayrshire_cattle
Ayrshirecattle97,0.00014423859943144335,0.1321155210124241,13.411912751082568,715816960.9999421,5592320.999999247,0.00014423859943144335,0.950257214994522,0.00012173746760066942,0.11060168364174787,13.60667054721914,715816961.000011,5592321.00000006,0.00012173746760066942,0.9343099480500632,0.00021157811048183462,0.1779040714445463,12.850028679740404,715816960.9999189,5592320.99999941,0.00021157811048183462,0.9773259613591558,0.00012774016882502443,0.11529820675877349,13.546303466702787,715816960.999999,5592321.000001029,0.00012774016882502443,0.9404453630352411,data/Ayrshire_cattle
Ayrshirecattle9_c,0.00011845143965830637,0.12857455595876863,13.616161461114183,715816960.9998361,5592320.999998871,0.00011845143965830637,0.9440774064693462,0.00010160448190378611,0.1082063177373713,13.793010108160676,715816961.0002029,5592321.000000232,0.00010160448190378611,0.9303516206411125,0.0001660684901350189,0.17432519879302705,13.105316682522343,715816961.0001248,5592320.99999956,0.0001660684901350189,0.9745453748946071,0.00010612840650618856,0.1155135764198142,13.748631555273734,715816961.0001712,5592320.9999995455,0.00010612840650618856,0.9344755343074379,data/Ayrshire_cattle
BrownSwisscattle0,0.00014687480511810377,0.14087781744616776,13.752985232499704,715816960.9998866,5592320.99999811,0.00014687480511810377,0.9116013514984397,0.00012530621312084147,0.12043280201727408,13.904803849847807,715816960.999802,5592320.999999774,0.00012530621312084147,0.8875995797933457,0.00017017755705041657,0.15955811633425662,13.55568721226467,715816960.9998683,5592321.000001259,0.00017017755705041657,0.9281754221032157,0.00012132248180242341,0.11445159490700123,13.952594407818587,715816960.9997691,5592320.999998637,0.00012132248180242341,0.8837084795035541,data/Brown_Swiss_cattle/
BrownSwisscattle0_c,0.0001478478680649412,0.14182479785604918,13.745166492899832,715816960.9998796,5592321.000000065,0.0001478478680649412,0.9117938469119611,0.0001222150776613579,0.1135894205126939,13.948022109102354,715816960.9998795,5592320.999997889,0.0001222150776613579,0.884309564726425,0.00017201884131770722,0.1576617074429348,13.553237563119131,715816960.9998634,5592321.000000362,0.00017201884131770722,0.9279280481008383,0.0001253076410060885,0.11976474468681668,13.902275203823905,715816960.9998595,5592321.000000444,0.0001253076410060885,0.8877927427148313,data/Brown_Swiss_cattle/
BrownSwisscattle100,0.0002554981341449172,0.18969845783222242,13.541912874185394,715816960.999807,5592320.999999488,0.0002554981341449172,0.9247554531597625,0.00015538867878414061,0.12817592478572543,13.897387944304564,715816961.0002754,5592320.999999468,0.00015538867878414061,0.8997950252068605,0.00020107633660538979,0.16047267691043626,13.545282229715632,715816960.9999084,5592320.999999943,0.00020107633660538979,0.9416278762092669,0.0001598454710932608,0.1322232995073583,13.883141409152227,715816961.0002891,5592321.00000049,0.0001598454710932608,0.9012206310845137,data/Brown_Swiss_cattle/
BrownSwisscattle100_c,0.0002545125479958632,0.18952292331339554,13.537164227150765,715816960.9997522,5592320.9999999525,0.0002545125479958632,0.924962114606999,0.00015981123246548967,0.13173593324668323,13.87837461389401,715816961.0003877,5592321.000000853,0.00015981123246548967,0.9014641777605094,0.00020133673826764966,0.16104177701428835,13.54209662521421,715816960.9999399,5592320.999999041,0.00020133673826764966,0.9416593627647242,0.00015665064804411868,0.1293216461752434,13.893868352372854,715816961.000465,5592320.999998569,0.00015665064804411868,0.8998880813566794,data/Brown_Swiss_cattle/
BrownSwisscattle107,0.0001755889841564643,0.13623050493161573,13.17892863109189,715816961.0001928,5592320.999999339,0.0001755889841564643,0.9320568210399811,0.00013987877575318748,0.10499441506052241,13.427293746196897,715816961.0001392,5592321.000000736,0.00013987877575318748,0.9156387089161937,0.00018264890744145408,0.13360941970567775,13.089350153498652,715816961.0001459,5592321.000000094,0.00018264890744145408,0.9465309539247516,0.00013584990756968686,0.10038245257779899,13.464764650389847,715816961.0001684,5592321.000001169,0.00013584990756968686,0.9034093633776529,data/Brown_Swiss_cattle/
BrownSwisscattle107_c,0.0001772778463230116,0.13877491815075915,13.172051898559967,715816961.0001687,5592321.000000034,0.0001772778463230116,0.9321150155088815,0.00013681939455676318,0.10202109925688796,13.460432839836606,715816961.0001915,5592320.999999284,0.00013681939455676318,0.903027342928944,0.00018338668704674007,0.13466406268743134,13.086677092766541,715816961.0001712,5592321.000002163,0.00018338668704674007,0.9466823569062888,0.00014134173716076972,0.10706030545474572,13.420121178732582,715816961.0001509,5592321.000000419,0.00014134173716076972,0.9157526567132064,data/Brown_Swiss_cattle/
BrownSwisscattle11,0.04593803191894586,0.38068567355900607,10.361997349508517,715816961.0000817,5592320.999999915,0.04593803191894586,0.9723053395099317,0.043779326432301695,0.3541842727745427,10.528820671958702,715816960.9998109,5592321.000002909,0.043779326432301695,0.9635777911729324,0.04760793572541549,0.43664021666149777,9.903645436247356,715816961.0000616,5592321.000000737,0.04760793572541549,0.9873402402262227,0.04381682256746875,0.34820810182149614,10.57872821628757,715816960.9998072,5592321.000000412,0.04381682256746875,0.9626406466063374,data/Brown_Swiss_cattle/
BrownSwisscattle113,0.0003469173868226895,0.2293631259808642,13.114916034898688,715816960.9999989,5592320.999999406,0.0003469173868226895,0.9409097475577963,0.00026890548422500086,0.19205831250967553,13.328034795944456,715816961.0000186,5592320.999999802,0.00026890548422500086,0.9273601598773982,0.0003708058561317591,0.24448712797846825,13.028029775669134,715816961.0000291,5592320.999999355,0.0003708058561317591,0.9433066607811044,0.0002616699415691577,0.187301761555039,13.363058848515905,715816961.0000457,5592321.000000134,0.0002616699415691577,0.9222334192702394,data/Brown_Swiss_cattle/
BrownSwisscattle113_c,0.00034279954462071866,0.22763784883121102,13.11508429602834,715816960.9999428,5592321.000000842,0.00034279954462071866,0.9414248482325426,0.00026256611579792436,0.18699443265158933,13.364016659558668,715816961.0000502,5592320.999998898,0.00026256611579792436,0.9222478976395373,0.0003763857091147918,0.2453308155364056,13.024705902560667,715816960.999962,5592321.000000496,0.0003763857091147918,0.943613104250843,0.00026713789021554746,0.19101425713655462,13.329793620700764,715816961.0000409,5592321.000000481,0.00026713789021554746,0.9275349290314261,data/Brown_Swiss_cattle/
BrownSwisscattle115,0.0011064850456432179,0.10152663164554937,13.638201810462188,715816960.9999084,5592321.000000449,0.0011064850456432179,0.8589467177103334,0.0009446639205539438,0.08580004895445256,13.831017364232865,715816960.9999771,5592320.999999883,0.0009446639205539438,0.8124361457254857,0.0009870828018030814,0.10235509671638875,13.543314557218219,715816960.9999484,5592320.999999961,0.0009870828018030814,0.8841589858849394,0.0009413389366029481,0.08480413633543542,13.848762867661794,715816960.9999713,5592320.999998507,0.0009413389366029481,0.8058642874702927,data/Brown_Swiss_cattle/
BrownSwisscattle115_c,0.001094226499018578,0.10042257226519283,13.642584823152834,715816960.9999102,5592320.999999775,0.001094226499018578,0.8586141466316043,0.0009159498025237075,0.0844534343681333,13.853097960474063,715816961.0000117,5592320.999998533,0.0009159498025237075,0.805955981732496,0.0009505438983390056,0.10124359099644945,13.552002959085621,715816960.9999979,5592321.000000339,0.0009505438983390056,0.883595783199345,0.0009138655841910502,0.08554557515674932,13.836983304235435,715816960.999996,5592320.99999976,0.0009138655841910502,0.8119653558478912,data/Brown_Swiss_cattle/
BrownSwisscattle117,0.14075043209484253,0.5119408819747547,8.607351338966238,715816961.0000648,5592320.999999872,0.14075043209484253,0.9883173459227913,0.13705997157063002,0.4742610623675882,8.87530539790815,715816961.0001103,5592320.999999533,0.13705997157063002,0.9801505610112684,0.13978493170817383,0.4878350710480871,8.80661137429408,715816961.0000727,5592320.999999595,0.13978493170817383,0.9835762751942297,0.13658971172796597,0.462291392509684,9.00740785245886,715816961.0001174,5592321.000000508,0.13658971172796597,0.9714054907387191,data/Brown_Swiss_cattle/
BrownSwisscattle117_c,0.14298259394016516,0.5160106736897401,8.57639090350613,715816960.9999132,5592321.000000807,0.14298259394016516,0.9886559452620669,0.1390284576893279,0.46507879083087655,8.969593414428962,715816960.9999354,5592320.999999411,0.1390284576893279,0.9717191012934383,0.14190324955915268,0.4909195745477395,8.765711250995839,715816960.9998975,5592320.99999866,0.14190324955915268,0.9837429946182215,0.1395238737699134,0.47675438855714514,8.849552623256148,715816960.9999199,5592321.000001272,0.1395238737699134,0.980344843117823,data/Brown_Swiss_cattle/
BrownSwisscattle11_c,0.046623496836008235,0.38380641456386466,10.32839776535721,715816960.9998999,5592321.00000095,0.046623496836008235,0.972370921652401,0.04457184157913888,0.35368499827670996,10.544033560575862,715816961.0001959,5592320.999999972,0.04457184157913888,0.9629417538591949,0.04787480757261163,0.4387127625541515,9.884266306560479,715816960.9999557,5592321.000000942,0.04787480757261163,0.9875228134194411,0.04450465713581361,0.3581044442117203,10.492140859578441,715816961.0001948,5592320.999999492,0.04450465713581361,0.9635232890738787,data/Brown_Swiss_cattle/
BrownSwisscattle12,0.0005561282477741071,0.2970906312386261,12.516710625821778,715816961.0000178,5592321.000000257,0.0005561282477741071,0.9622427394766806,0.0003248164362843821,0.22825568298314,12.939713202511694,715816960.9999237,5592321.000000783,0.0003248164362843821,0.9451227997514996,0.00042358892325502985,0.2786187092316505,12.424207040172995,715816961.0000167,5592321.000001479,0.00042358892325502985,0.9723817624563975,0.00032918952679012386,0.2308016085893867,12.92258866930364,715816960.9999547,5592321.0,0.00032918952679012386,0.9450814491231297,data/Brown_Swiss_cattle/
BrownSwisscattle120,0.0003623265374216665,0.2666763696372298,12.395735411133616,715816961.0000483,5592320.9999994775,0.0003623265374216665,0.9755617805762599,0.0002568327517873127,0.20886805024219493,12.828373789180223,715816960.9999936,5592321.000001007,0.0002568327517873127,0.959443147853449,0.00036962771467757014,0.2732521038867321,12.387131978559028,715816961.0000637,5592320.999999848,0.00036962771467757014,0.9765981417585734,0.0002576171066284586,0.20957897961119745,12.825427197939538,715816960.9999901,5592320.999999455,0.0002576171066284586,0.9600132938525053,data/Brown_Swiss_cattle/
BrownSwisscattle120_c,0.0003606578326786533,0.2649232924963282,12.399661477787015,651031250.9999844,5208251.000000504,0.0003606578326786533,0.9753548572546121,0.0002598312231835437,0.21109902171984582,12.825704380377807,651031250.9999709,5208251.000000433,0.0002598312231835437,0.9598026941730193,0.00037099810877739046,0.2732621823779551,12.394734461629467,651031251.0000011,5208251.000000337,0.00037099810877739046,0.9764847036080083,0.00025640157116370885,0.20782704071496327,12.834292278764728,651031250.9999725,5208250.999999713,0.00025640157116370885,0.9592576201496438,data/Brown_Swiss_cattle/
BrownSwisscattle121,7.501059632715718e-05,0.07424413524597996,14.15952584741319,715816960.999969,5592320.99999927,7.501059632715718e-05,0.8657471794007734,6.75217538066144e-05,0.06604478915396542,14.298982231429628,715816960.999764,5592321.000000385,6.75217538066144e-05,0.8320328663186266,9.445582791722505e-05,0.10157261137508924,13.906369753719398,715816960.999853,5592320.99999875,9.445582791722505e-05,0.896721432001552,6.70686778116881e-05,0.06578798163658302,14.304730951489402,715816960.9997505,5592321.000000116,6.70686778116881e-05,0.8306014645585373,data/Brown_Swiss_cattle/
BrownSwisscattle121_c,7.542212529411628e-05,0.07585178903351679,14.154121846723529,715816960.9998791,5592321.000001192,7.542212529411628e-05,0.8661927457400657,6.729033569035689e-05,0.06623778778978288,14.300529935715796,715816961.0004197,5592320.999999675,6.729033569035689e-05,0.8304710187474911,9.452536128444796e-05,0.10238251427353405,13.904775357279792,715816960.999749,5592321.0000000615,9.452536128444796e-05,0.8971278307759797,6.786182296189192e-05,0.06673403649809456,14.296453032211055,715816961.0004964,5592320.9999987995,6.786182296189192e-05,0.8323896331164129,data/Brown_Swiss_cattle/
BrownSwisscattle128,0.00024212938030589818,0.1717978599976944,12.950005207768177,715816961.0001136,5592321.000000668,0.00024212938030589818,0.9432162081448793,0.0001909163901365158,0.13985644218764792,13.229695452764465,715816961.0000114,5592321.000000746,0.0001909163901365158,0.9217433512470334,0.0002614694006248693,0.19019663424634176,12.817482400800367,715816961.0000889,5592321.000000481,0.0002614694006248693,0.9552738225416277,0.0001858333014441529,0.1359242550823957,13.28137720557132,715816961.0000142,5592321.000000513,0.0001858333014441529,0.9169841316750882,data/Brown_Swiss_cattle/
BrownSwisscattle128_c,0.00023650014503620302,0.1696537884820267,12.957823415740922,715816961.00014,5592320.999999327,0.00023650014503620302,0.9430937098082071,0.00018188363116586844,0.13467005281839634,13.286328549940459,715816961.0001098,5592320.999997819,0.00018188363116586844,0.9166081185962729,0.0002571698640572234,0.18918736113495166,12.818738281881414,715816961.0001801,5592320.999998878,0.0002571698640572234,0.9552968176372834,0.00018646639856538603,0.1381226360529329,13.234873348214913,715816961.000091,5592321.00000102,0.00018646639856538603,0.9214649802317952,data/Brown_Swiss_cattle/
